3380088.47300000	533767.486000000	9.46000000000000	3.70840113433058	3.52111143144290
3380088.12000000	533765.489000000	9.44500000000000	3.70643561773965	3.52174051237505
3380087.76700000	533763.468000000	9.44000000000000	3.70028303155764	3.52656522152517
3380087.42100000	533761.530000000	9.45700000000000	3.70176683487546	3.52381201170283
3380087.07700000	533759.584000000	9.44700000000000	3.69994164222836	3.52446571300917
3380086.75400000	533757.652000000	9.42100000000000	3.67983835230974	3.54331889483185
3380086.39700000	533755.624000000	9.37800000000000	3.67634758785228	3.54538307016327
3380086.04400000	533753.612000000	9.41200000000000	3.67176820458312	3.54863814292761
3380085.68300000	533751.598000000	9.43500000000000	3.67472764437042	3.54437785780363
3380085.32900000	533749.631000000	9.44300000000000	3.67901559911988	3.53880477656922
3380084.96500000	533747.602000000	9.45100000000000	3.68229982549916	3.53418846057287
3380084.62900000	533745.644000000	9.42400000000000	3.67043223938874	3.54476580399776
3380084.27200000	533743.694000000	9.43600000000000	3.68065432126210	3.53328417839954
3380083.92900000	533741.747000000	9.45200000000000	3.67760939453094	3.53505115631754
3380083.56000000	533739.721000000	9.45500000000000	3.68636884408491	3.52502989882071
3380083.20600000	533737.777000000	9.49200000000000	3.69466136866404	3.51542244049856
3380082.86000000	533735.842000000	9.48300000000000	3.69666000684286	3.51212798477026
3380082.51200000	533733.872000000	9.45900000000000	3.69452045418406	3.51299459926743
3380082.14100000	533731.837000000	9.48100000000000	3.70363927332373	3.50253020809744
3380081.81100000	533729.930000000	9.47900000000000	3.69479984962955	3.51012545296403
3380081.45900000	533727.977000000	9.52000000000000	3.69958144860153	3.50408811197162
3380081.12400000	533726	9.51100000000000	3.68342894600668	3.51898037973119
3380080.78200000	533724.074000000	9.50400000000000	3.68306903711569	3.51806686072331
3380080.44700000	533722.110000000	9.43800000000000	3.66919086851315	3.53069212518122
3380080.08800000	533720.061000000	9.53500000000000	3.66412018985916	3.53455470291584
3380079.77200000	533718.134000000	9.50400000000000	3.63793112151443	3.55936908112410
3380079.41200000	533716.143000000	9.57500000000000	3.64390276575527	3.55206972683625
3380079.03900000	533714.155000000	9.62200000000000	3.65270710445015	3.54189523740059
3380078.67500000	533712.182000000	9.67400000000000	3.65353130236719	3.53971676577505
3380078.32900000	533710.224000000	9.66900000000000	3.65677949880421	3.53523504394347
3380077.96100000	533708.258000000	9.65400000000000	3.66475156578777	3.52640172103369
3380077.59700000	533706.263000000	9.50100000000000	3.70542842800480	3.48796151840768
3380077.23800000	533704.285000000	9.43800000000000	3.72583818273141	3.47913344683053
3380076.89800000	533702.361000000	9.43800000000000	3.73715946125374	3.47986326372446
3380076.53700000	533700.409000000	9.39800000000000	3.76439753518156	3.46477594847469
3380076.19600000	533698.470000000	9.35400000000000	3.77395930060497	3.46715746246409
3380075.87000000	533696.515000000	9.27100000000000	3.76620582005001	3.48706320203046
3380075.52400000	533694.546000000	9.21800000000000	3.77593075247321	3.49000827346598
3380075.22500000	533692.547000000	9.17700000000000	3.73413717638629	3.54414800750633
3380074.88700000	533690.642000000	9.12100000000000	3.74663431687464	3.54319675062451
3380074.53500000	533688.683000000	9.14100000000000	3.76376662413603	3.53890436339088
3380074.19800000	533686.713000000	9.08900000000000	3.76431976695070	3.55595000813238
3380073.91500000	533685.132000000	9.11100000000000	3.77723283354813	3.55722819532317
